Brand,ID,Rating,Sentiment,Combined_Text,VADER_Sentiment,VADER_Compound,VADER_Correct
Adidas,177669277,5.0,positive,I really loved it. Exceeded my expectations.. The shoe is really beautiful. Quality is so amazing and it’s very comfortable. All the paddings and sole makes really soft inside. I could literally wear it for 24 hours,positive,0.9574,True
Adidas,177665640,5.0,positive,Love the look very comfy. True to size.. Color just like photo. Very flexible when walking. I am already getting compliments,positive,0.9283,True
Adidas,177665410,5.0,positive,"yes. love the style, very comfortable and nice. I wish I had got another pair",positive,0.9456,True
Adidas,177645253,5.0,positive,Adidas with unique style. Adidas with unique style. I love them! I sized a half size down!,positive,0.6988,True
Adidas,177624372,5.0,positive,Great for teens.. They are comfortable and I like them more for wide feet as compared to the Sambas per teenage daughter,positive,0.872,True
Adidas,177624308,5.0,positive,Trendy!. They look great with every outfit and are true to size,positive,0.8016,True
Adidas,177624177,4.0,positive,It is very comfortable. It it definitely worth the wait . I use it to run errands and I can dress it up or down depending on on the occasion. I will definitely recommend it to my family and friends,positive,0.9381,True
Adidas,177614191,5.0,positive,These are very comfortable shoes!!!. Ive always heard great things about Sambas and now I know for myself!!,positive,0.8708,True
Adidas,177612005,4.0,positive,These shoes are cute but the arch support isnt. Shoes are very cute but the comfort is lacking. I have flat and wide feet so it’s just my experience. The arch support is uncomfortable,positive,0.9244,True
Adidas,177604775,5.0,positive,So cute and comfortable. Very cute and comfortable. Looks stylish with wide leg pants and the platform gives me an extra boost since I’m on the shorter side. I bought these for my mom for Christmas,positive,0.947,True
Adidas,177604321,5.0,positive,Super stylish and comfy!. This shoe is so stylish and comfy! Perfect for fall!,positive,0.8582,True
Adidas,177601228,5.0,positive,Great purchase.. Shoes are true to size. Comfortable shoes. Would recommend,positive,0.9136,True
Adidas,177583668,5.0,positive,"Best Sneaker I have ever purchased!. I purchased the Liberty London Sambae W. sneakers. My regular size is 8 1/2, I ordered a size 8. The fit is perfect in length and perfect in width for my wide feet. They are so comfortable; not too heavy, not too light. It's like walking on air! I cannot say enough about how beautiful this pair of sneakers is! They are much more vibrant than in the app. They come with gorgeous textured cream colored laces which are the perfect length, and an extra pair of laces in blue to match. The cream laces really pop! The ordering process was seamless. They arrived the next day! I chose ship via Amazon, since I am an Amazon Prime member. I am in love with these sneakers! Get a pair! You won't be disappointed. Well worth the price!!",positive,0.9942,True
Adidas,177569108,5.0,positive,even better in person. quality and comfort. bought for mum for Christmas. now all the girls want a pair too,positive,0.6908,True
Adidas,177568314,2.0,negative,"I needed to return it twice due to fabric defect. I returned it due to a fabric defect and when I received for the second time, it was the same I returned!",negative,-0.6239,True
Adidas,177568250,5.0,positive,"Like all adidas, amazing shoes!. All love Sambas, I have a small collection. Hope some day I’ll have all the color",positive,0.9286,True
Adidas,177560604,5.0,positive,This piece was crafted with love. Great quality.. I will recommend this to anyone that loves beautiful shoes with good quality. The width is wider than I expected but it’s fit perfectly,positive,0.967,True
Adidas,177550413,4.0,positive,Fantastic purchase. Would definitely recommend this pair. Love the colour way as well,positive,0.9337,True
Adidas,177541814,4.0,positive,"Obsessed with the chic style, but they run large. Lovely, chic design; fits a little large.I’d size down for a snugger fit",positive,0.9062,True
Adidas,177532121,5.0,positive,Great choice!. Great product. Bought these for my gf and she loved them!,positive,0.9285,True
Adidas,177527697,5.0,positive,My daughter really liked them.. My daughter wears them all the time now. They are a hit,positive,0.4754,True
Adidas,177512614,5.0,positive,"Met my expectations. These are as seen in the picture, I loved it, they are careful because of the color",positive,0.6705,True
Adidas,177511219,5.0,positive,"very comfy and nice, great product.. nice colour,  matches basically anything and comfy",positive,0.8739,True
Adidas,177509354,5.0,positive,They are incredibly nice!. Thank you!!!! I absolutely love these freaking shoes!,positive,0.858,True
Adidas,177509241,5.0,positive,Nice product so comfortable. I recommend this product I prefer ADIDAS all the time,positive,0.8464,True
Adidas,177506313,1.0,negative,"Didn't get this shoe, do I don't know.. Ordered these in a size 6.5, shipping was delayed, and received a COMPLETELY different product. I contacted customer service and they said the shoe is now sold out, so we can give you a refund or send you another color. Ummmm no, I ordered the blue when they weren't sold out and you sent me the complete wrong shoe in the wrong size as well. Figure your stuff out adidas!!",negative,-0.7639,True
Adidas,177491167,5.0,positive,"very comfortable and a great trainer for winter. colour goes with most things, would highly recommend for the change in season",positive,0.8882,True
Adidas,177487634,4.0,positive,Great looking just not the shoe to walk in all day. I feel like the shoe could be more comfortable for a day,positive,0.8805,True
Adidas,177487362,5.0,positive,love them. They are stylish and cute to wear dressed up or casually,positive,0.836,True
Adidas,177487296,5.0,positive,"Good but not my size. They are so cute and comfortable, but I ordered my usual size 8 and they were big, I have to reorder with half a size less a 7.5 I think a 7 will be to small",positive,0.9201,True
Adidas,177487180,5.0,positive,"Love them!. Totally recommend them, they are pretty and comfortable!",positive,0.9334,True
Adidas,177478618,5.0,positive,"Fashionable and comfortable. I love the colors, fit and style. It can mix and match with my different Adidas outfits",positive,0.875,True
Adidas,177465337,5.0,positive,"I love them! I wished I would have sized down.. They need to be sized down just a bit for my taste, but I love them overall. Next time, I’ll make sure to order a 9.5 instead of a 10",positive,0.9125,True
Adidas,177465128,5.0,positive,Great looking. my wife loves them. so she got the whole family matching shoes,positive,0.8316,True
Adidas,177446769,5.0,positive,Super cute!. I ordered a 1/2 size up because I have a wide food. I like the extra room!,positive,0.8745,True
Adidas,177446345,5.0,positive,"Great. They run a little bit big, i had to size down 1 size",positive,0.6249,True
Adidas,177446329,5.0,positive,My daughter loves these shoes. My daughter loves these shoes. As she is a tween and love to be fashionable these shoes are perfect for her to go to school and be comfortable and stylish.  Will buy more in different colors,positive,0.9618,True
Adidas,177446315,5.0,positive,"Great shoes, love them.. These shoes are cute and comfortable, there have great style",positive,0.9623,True
Adidas,177446560,5.0,positive,Love this line. Had to purchase in black.. Great fit and stylish show you can dress up or down,positive,0.8957,True
Adidas,177427608,5.0,positive,"Soft sneakers, great soles, love color.. Soles are too flat as for my taste but overall great shoes",positive,0.8957,True
Adidas,177427581,5.0,positive,"Really nice shoes!. Great quality, very chic, goes well with any style of outfits",positive,0.9101,True
Adidas,177410351,5.0,positive,"Great classic trendy trainer. Love the originals range , amazing trendy trainer for a casual day or a dressed up evening",positive,0.9313,True
Adidas,177407440,5.0,positive,Super comfortable and attractive shoes!. Like the other reviews mention- they do run 0.5 size too big. I’m usually a 9.5 and the 9 fit perfect. The purple is lovely! Super comfy,positive,0.98,True
Adidas,177388198,5.0,positive,"I’d get this shoe in other colors for sure. Great and goes with so many outfits, I love how it looks with jorts",positive,0.891,True
Adidas,177380007,4.0,positive,"Really cute shoe, but inconsistent sizing. I normally wear a 6 1/2, heard these ran big from a friend so I ordered a 6. It was still huge, so I went down a full size to a 5, which were way too small. I exchanged again for a 5 1/2 and they are still really snug. I’m starting to wonder if the six I was sent originally was mis sized",positive,0.8554,True
Adidas,177379974,4.0,positive,"Cute and stylish shoe. These shoes are beautiful and stylish for my daughter’s age (14). However, they ran a little big in my opinion so we returned them and got a different size. She loves them!",positive,0.8977,True
Adidas,177377250,5.0,positive,This is a very fashion forward shoe!. This is a comfortable sneaker and looks great as well,positive,0.8687,True
Adidas,177366811,5.0,positive,"Very nice and comfortable, I really recommend them. They look good with everything, jeans, pants, skirts, etc.  Great fit",positive,0.9581,True
